Order ID,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,Manufacturer Price,Sale Price,Sales Agent,Return Reason
1368,1601,Home & Kitchen,2022-10-25,20,Cancelled,90,115,Terrence,Quality Issue
1369,1602,Personal Care,2022-10-11,20,Shipped,755,902,Priscilla,
1370,1603,Books,2022-10-23,5,Shipped,730,840,Daniel,
1371,1604,Sports & Outdoors,2022-10-12,1,Shipped,620,767,Terrence,
1372,1605,Sports & Outdoors,2022-10-23,1,Delivered,340,400,Daniel,
1373,1606,Books,2022-10-03,20,Delivered,180,222,Priscilla,
1374,1607,Home & Kitchen,2022-10-14,17,Shipped,1230,1466,Kelly,
1375,1608,Clothing,2022-10-14,20,Shipped,1445,1775,Brian,
1376,1609,Books,2022-10-14,17,Delivered,1260,1607,Priscilla,
1377,1610,Personal Care,2022-10-15,2,Shipped,660,792,Daniel,
1378,1611,Pets,2022-10-28,20,Shipped,1070,1321,Kelly,
1379,1612,Pets,2022-10-16,6,Shipped,1415,1711,Priscilla,
1380,1613,Clothing,2022-10-20,3,Delivered,850,994,Daniel,
1381,1614,Clothing,2022-10-15,13,Shipped,1415,1579,Kelly,
1382,1373,Sports & Outdoors,2022-10-26,12,Cancelled,740,847,Brian,Unsatisfied
1383,1615,Home & Kitchen,2022-10-02,10,Delivered,400,496,Kelly,
1384,1616,Sports & Outdoors,2022-10-25,14,Delivered,730,844,Kelly,
1385,1617,Sports & Outdoors,2022-10-25,8,Delivered,180,229,Daniel,
1386,1618,Personal Care,2022-10-22,6,In Transit,285,331,Brian,
1387,1619,Sports & Outdoors,2022-10-05,11,Cancelled,45,51,Kelly,Received Wrong Item
1388,1620,Books,2022-10-09,2,In Transit,1350,1488,Brian,
1389,1621,Sports & Outdoors,2022-10-24,19,Shipped,740,887,Brian,
1390,1622,Books,2022-10-25,19,Shipped,1430,1713,Kelly,
1391,1623,Electronics,2022-10-05,5,Shipped,545,635,Daniel,
1392,1624,Books,2022-10-08,7,In Transit,1110,1350,Kelly,
1393,1625,Electronics,2022-10-16,7,Shipped,395,447,Daniel,
1394,1626,Books,2022-10-17,8,Delivered,370,474,Brian,
1395,1627,Sports & Outdoors,2022-10-07,16,Delivered,710,855,Priscilla,
1396,1628,Home & Kitchen,2022-10-16,13,Shipped,1405,1813,Priscilla,
1397,1629,Sports & Outdoors,2022-10-21,20,Delivered,1500,1756,Kelly,
1398,1630,Books,2022-10-11,12,Delivered,1100,1307,Priscilla,
1399,1631,Personal Care,2022-10-21,2,Delivered,960,1106,Daniel,
1400,1632,Books,2022-10-15,15,Delivered,270,314,Daniel,
1401,1633,Sports & Outdoors,2022-10-07,4,Shipped,380,486,Daniel,
1402,1634,Home & Kitchen,2022-10-15,12,Cancelled,225,277,Daniel,Received Wrong Item
1403,1635,Pets,2022-10-23,4,Shipped,660,804,Terrence,
1404,1636,Clothing,2022-10-26,18,Delivered,1170,1332,Brian,
1405,1637,Personal Care,2022-10-02,17,In Transit,840,1066,Kelly,
1406,1638,Home & Kitchen,2022-10-02,12,Shipped,1150,1484,Kelly,
1407,1639,Electronics,2022-10-21,11,Delivered,460,552,Priscilla,
1408,1640,Electronics,2022-10-07,10,Delivered,1090,1411,Daniel,
1409,1641,Books,2022-10-10,2,Cancelled,1500,1771,Daniel,Unsatisfied
1410,1642,Personal Care,2022-10-08,5,Delivered,560,633,Brian,
1411,1643,Clothing,2022-10-19,19,Delivered,930,1202,Terrence,
1412,1644,Books,2022-10-12,17,Delivered,300,380,Daniel,
1413,1645,Pets,2022-10-23,15,Shipped,1390,1795,Terrence,
1414,1646,Books,2022-10-20,8,Delivered,915,1174,Terrence,
1415,1647,Clothing,2022-10-17,10,Delivered,250,324,Priscilla,
1416,1648,Electronics,2022-10-07,2,Shipped,790,995,Priscilla,
1417,1649,Clothing,2022-10-04,20,Delivered,405,488,Kelly,
1418,1650,Home & Kitchen,2022-10-20,20,Delivered,1185,1323,Terrence,
1419,1651,Electronics,2022-10-22,12,In Transit,335,389,Kelly,
1420,1652,Pets,2022-10-05,7,Delivered,1015,1257,Daniel,
1421,1653,Home & Kitchen,2022-10-03,3,Delivered,520,621,Kelly,
1422,1654,Pets,2022-10-07,10,In Transit,315,401,Daniel,
1423,1655,Home & Kitchen,2022-10-02,14,Delivered,30,35,Priscilla,
1424,1656,Electronics,2022-10-05,13,Delivered,1060,1211,Daniel,
1425,1657,Personal Care,2022-10-05,18,Delivered,880,1030,Priscilla,
1426,1658,Home & Kitchen,2022-10-31,4,Delivered,1245,1424,Brian,
1427,1659,Clothing,2022-10-13,11,Shipped,475,530,Kelly,
1428,1660,Personal Care,2022-10-18,13,Shipped,445,521,Brian,
1429,1661,Electronics,2022-10-01,18,Delivered,1245,1456,Daniel,
1430,1662,Books,2022-10-02,17,Delivered,1240,1564,Brian,
1431,1663,Electronics,2022-10-15,19,Cancelled,165,195,Terrence,Quality Issue
1432,1664,Personal Care,2022-10-20,4,Cancelled,165,182,Kelly,Received Wrong Item
1433,1665,Personal Care,2022-10-26,5,Shipped,260,290,Brian,
1434,1666,Home & Kitchen,2022-10-14,15,Shipped,1110,1360,Daniel,
1435,1667,Home & Kitchen,2022-10-15,18,Delivered,1370,1624,Kelly,
1436,1668,Electronics,2022-10-04,20,In Transit,370,436,Brian,
1437,1669,Electronics,2022-10-11,9,Shipped,575,693,Brian,
1438,1670,Electronics,2022-10-19,10,Delivered,1285,1418,Daniel,
1439,1671,Clothing,2022-10-30,8,Delivered,1485,1699,Brian,
1440,1672,Personal Care,2022-10-20,2,Cancelled,1025,1142,Priscilla,Received Wrong Item
1441,1673,Pets,2022-10-21,4,Shipped,340,396,Priscilla,
1442,1674,Clothing,2022-10-05,6,Cancelled,1460,1619,Kelly,Quality Issue
1443,1675,Pets,2022-10-05,14,Delivered,1170,1425,Brian,
1444,1676,Home & Kitchen,2022-10-15,13,Shipped,870,1042,Priscilla,
1445,1677,Sports & Outdoors,2022-10-18,20,In Transit,530,588,Priscilla,
1446,1678,Clothing,2022-10-25,11,Shipped,250,293,Daniel,
1447,1679,Books,2022-10-21,10,Cancelled,1065,1302,Terrence,Received Wrong Item
1448,1680,Clothing,2022-10-31,10,Delivered,1370,1619,Brian,
1449,1681,Personal Care,2022-10-11,6,Cancelled,1215,1487,Terrence,Received Wrong Item
1450,1682,Home & Kitchen,2022-10-04,1,Delivered,145,185,Priscilla,
1451,1683,Electronics,2022-10-22,16,Shipped,1455,1750,Terrence,
1452,1684,Clothing,2022-10-07,13,Delivered,1210,1441,Kelly,
1453,1685,Clothing,2022-10-03,13,Delivered,695,810,Terrence,
1454,1686,Pets,2022-10-14,18,In Transit,155,173,Kelly,
1455,1687,Electronics,2022-10-15,19,Shipped,95,109,Daniel,
1456,1688,Electronics,2022-10-03,19,Shipped,15,17,Terrence,
1457,1689,Home & Kitchen,2022-10-05,8,Shipped,1360,1633,Brian,
1458,1690,Personal Care,2022-10-24,18,Delivered,990,1279,Daniel,
1459,1691,Personal Care,2022-10-01,16,Shipped,85,98,Terrence,
1460,1692,Books,2022-10-07,7,Delivered,1335,1520,Kelly,
1461,1693,Pets,2022-10-27,2,Delivered,1465,1686,Priscilla,
1462,1694,Sports & Outdoors,2022-10-12,2,Delivered,1310,1532,Terrence,
1463,1695,Personal Care,2022-10-30,3,Delivered,210,235,Daniel,
1464,1696,Home & Kitchen,2022-10-25,16,In Transit,300,339,Terrence,
1465,1697,Electronics,2022-10-18,2,In Transit,505,638,Priscilla,
1466,1698,Electronics,2022-10-02,11,Cancelled,825,936,Priscilla,Received Wrong Item
1467,1699,Personal Care,2022-10-09,4,Delivered,100,126,Kelly,
1468,1700,Electronics,2022-10-03,7,Delivered,400,468,Brian,
1469,1701,Electronics,2022-10-11,3,Delivered,1350,1727,Kelly,
1470,1702,Home & Kitchen,2022-10-06,8,Shipped,1215,1347,Daniel,
1471,1703,Personal Care,2022-10-26,14,Cancelled,955,1240,Terrence,Unsatisfied
1472,1704,Electronics,2022-10-24,3,Cancelled,605,702,Brian,Late Delivery
1473,1705,Sports & Outdoors,2022-10-16,13,Shipped,210,256,Kelly,
1474,1706,Personal Care,2022-10-14,13,Delivered,265,305,Brian,
1475,1707,Clothing,2022-10-23,15,Delivered,535,680,Kelly,
1476,1708,Personal Care,2022-10-19,20,Shipped,935,1169,Kelly,
1477,1709,Clothing,2022-10-29,18,Delivered,930,1142,Brian,
1478,1710,Electronics,2022-10-19,17,Shipped,860,947,Daniel,
1479,1711,Home & Kitchen,2022-10-20,15,In Transit,1055,1175,Terrence,
1480,1712,Electronics,2022-10-14,10,Shipped,60,69,Kelly,
1481,1713,Books,2022-10-30,13,Shipped,225,276,Kelly,
1482,1714,Electronics,2022-10-29,12,Shipped,300,359,Kelly,
1483,1715,Personal Care,2022-10-25,8,Shipped,1320,1571,Priscilla,
1484,1716,Personal Care,2022-10-16,13,Shipped,1390,1558,Daniel,
1485,1717,Books,2022-10-07,1,Delivered,700,849,Priscilla,
1486,1718,Clothing,2022-10-16,18,Shipped,170,210,Daniel,
1487,1719,Clothing,2022-10-12,8,In Transit,405,480,Brian,
1488,1720,Personal Care,2022-10-26,5,Shipped,70,84,Brian,
1489,1721,Electronics,2022-10-01,9,Delivered,655,801,Priscilla,
1490,1722,Sports & Outdoors,2022-10-13,9,Delivered,1085,1311,Terrence,
1491,1723,Personal Care,2022-10-25,16,Delivered,710,905,Terrence,
1492,1724,Home & Kitchen,2022-10-05,18,In Transit,1460,1664,Kelly,
1493,1725,Electronics,2022-10-22,15,Shipped,215,265,Priscilla,
1494,1726,Home & Kitchen,2022-10-10,18,Delivered,810,992,Terrence,
1495,1727,Books,2022-10-25,9,Shipped,1380,1666,Kelly,
1496,1728,Books,2022-10-18,5,Shipped,1160,1473,Kelly,
1497,1729,Pets,2022-10-02,8,Delivered,1220,1537,Daniel,
1498,1730,Pets,2022-10-20,4,Shipped,1380,1654,Priscilla,
1499,1731,Sports & Outdoors,2022-10-27,13,Delivered,155,172,Kelly,
1500,1732,Home & Kitchen,2022-10-21,4,Delivered,690,869,Terrence,
1501,1733,Books,2022-10-10,8,Delivered,415,461,Terrence,
1502,1734,Home & Kitchen,2022-10-16,1,Shipped,910,1115,Priscilla,
1503,1735,Personal Care,2022-10-05,1,Shipped,625,751,Priscilla,
1504,1736,Personal Care,2022-10-16,19,Shipped,800,947,Brian,
1505,1737,Personal Care,2022-10-07,1,Delivered,75,96,Terrence,
1506,1738,Clothing,2022-10-12,16,Shipped,210,244,Daniel,
1507,1739,Clothing,2022-10-21,15,Cancelled,20,24,Daniel,Late Delivery
1508,1740,Personal Care,2022-10-28,14,Shipped,230,297,Kelly,
1509,1741,Electronics,2022-10-31,5,Delivered,745,932,Terrence,
1510,1742,Books,2022-10-02,17,Shipped,75,88,Kelly,
1511,1743,Clothing,2022-10-27,4,Shipped,1410,1690,Daniel,
1512,1744,Clothing,2022-10-30,6,Shipped,680,814,Kelly,
1513,1745,Personal Care,2022-10-08,7,In Transit,595,678,Daniel,
1514,1746,Personal Care,2022-10-16,14,Delivered,1190,1346,Brian,
1515,1747,Clothing,2022-10-30,15,Shipped,50,64,Terrence,
1516,1748,Clothing,2022-10-04,11,Shipped,835,1055,Kelly,
1517,1749,Books,2022-10-20,15,Shipped,1480,1682,Brian,
1518,1750,Electronics,2022-10-09,9,Delivered,105,117,Priscilla,
1519,1751,Home & Kitchen,2022-10-17,1,Shipped,15,18,Kelly,
1520,1752,Pets,2022-10-04,19,Shipped,730,938,Priscilla,
1521,1753,Sports & Outdoors,2022-10-22,11,Delivered,320,366,Terrence,
1522,1754,Home & Kitchen,2022-10-01,14,In Transit,70,82,Terrence,
1523,1755,Sports & Outdoors,2022-10-19,15,Delivered,1070,1361,Brian,
1524,1756,Home & Kitchen,2022-10-16,7,Shipped,25,31,Terrence,
1525,1757,Personal Care,2022-10-24,18,Delivered,755,841,Priscilla,
1526,1758,Home & Kitchen,2022-10-02,7,Delivered,630,700,Kelly,
1527,1759,Electronics,2022-10-31,2,Shipped,305,367,Kelly,
1528,1760,Electronics,2022-10-16,4,In Transit,1210,1491,Brian,
1529,1761,Clothing,2022-10-30,3,Delivered,840,1010,Daniel,
1530,1762,Pets,2022-10-18,19,Delivered,170,216,Terrence,
1531,1763,Pets,2022-10-22,18,Delivered,490,553,Priscilla,
1532,1764,Personal Care,2022-10-21,20,Cancelled,1320,1456,Priscilla,Quality Issue
1533,1765,Personal Care,2022-10-10,10,Delivered,220,250,Brian,
1534,1766,Clothing,2022-10-13,19,Cancelled,1230,1552,Kelly,Defective
1535,1767,Pets,2022-10-12,3,In Transit,160,199,Brian,
1536,1768,Sports & Outdoors,2022-10-20,2,Delivered,285,365,Brian,
1537,1769,Books,2022-10-26,2,Shipped,1135,1459,Daniel,
1538,1770,Books,2022-10-03,16,Delivered,1035,1291,Priscilla,
1539,1771,Home & Kitchen,2022-10-26,2,Shipped,460,587,Kelly,
1540,1772,Clothing,2022-10-09,7,Delivered,595,725,Terrence,
1541,1773,Personal Care,2022-10-19,4,Delivered,825,922,Priscilla,
1542,1774,Electronics,2022-10-22,5,Shipped,480,613,Daniel,
1543,1775,Pets,2022-10-14,15,Shipped,650,831,Brian,
1544,1776,Home & Kitchen,2022-10-22,14,In Transit,1050,1346,Daniel,
1545,1777,Books,2022-10-20,5,Cancelled,1015,1249,Daniel,Late Delivery
1546,1778,Home & Kitchen,2022-10-20,13,Cancelled,1060,1370,Priscilla,Defective
1547,1779,Pets,2022-10-13,15,Shipped,1340,1474,Kelly,
1548,1780,Clothing,2022-10-19,6,Delivered,695,848,Daniel,
1549,1781,Personal Care,2022-10-25,13,In Transit,1245,1522,Daniel,
1550,1782,Electronics,2022-10-26,12,Shipped,1225,1399,Daniel,
1551,1783,Personal Care,2022-10-16,11,Cancelled,145,171,Daniel,Defective
1552,1784,Electronics,2022-10-06,9,Shipped,870,1018,Daniel,
1553,1785,Books,2022-10-12,19,Shipped,460,582,Daniel,
1554,1786,Home & Kitchen,2022-10-18,19,Delivered,910,1048,Terrence,
1555,1787,Personal Care,2022-10-28,6,Shipped,900,1060,Brian,
1556,1788,Sports & Outdoors,2022-10-25,15,Shipped,325,360,Daniel,
1557,1789,Electronics,2022-10-07,1,In Transit,1240,1509,Brian,
1558,1790,Personal Care,2022-10-03,10,Shipped,630,739,Priscilla,
1559,1791,Electronics,2022-10-14,3,Delivered,115,143,Kelly,
1560,1792,Personal Care,2022-10-24,14,Cancelled,730,839,Priscilla,Unsatisfied
1561,1793,Books,2022-10-07,7,Delivered,125,161,Kelly,
1562,1794,Clothing,2022-10-04,14,Shipped,1325,1692,Brian,
1563,1795,Books,2022-10-20,7,Shipped,1055,1285,Brian,
1564,1796,Pets,2022-10-07,2,Cancelled,1285,1589,Kelly,Received Wrong Item
1565,1797,Home & Kitchen,2022-10-29,11,Delivered,650,844,Terrence,
1566,1798,Home & Kitchen,2022-10-21,8,Shipped,905,1005,Daniel,
1567,1799,Electronics,2022-10-15,10,Delivered,580,652,Daniel,
1568,1800,Sports & Outdoors,2022-10-30,7,Shipped,1405,1628,Daniel,
1569,1801,Personal Care,2022-10-14,2,Delivered,1235,1591,Daniel,
1570,1802,Electronics,2022-10-14,8,Delivered,60,67,Daniel,
1571,1803,Pets,2022-10-26,18,Cancelled,75,93,Priscilla,Defective
1572,1804,Pets,2022-10-21,17,Delivered,880,1091,Priscilla,
1573,1805,Home & Kitchen,2022-10-10,8,Delivered,265,301,Brian,
1574,1806,Personal Care,2022-10-14,6,Shipped,1480,1647,Brian,
1575,1807,Electronics,2022-10-26,20,Delivered,960,1215,Brian,
1576,1808,Clothing,2022-10-04,6,Delivered,1095,1309,Brian,
1577,1809,Personal Care,2022-10-31,19,Shipped,1335,1653,Terrence,
1578,1810,Pets,2022-10-14,1,Shipped,665,840,Kelly,
1579,1811,Clothing,2022-10-08,1,Shipped,300,338,Brian,
1580,1812,Sports & Outdoors,2022-10-15,20,Delivered,1315,1651,Priscilla,
1581,1813,Personal Care,2022-10-09,9,Shipped,35,38,Brian,
1582,1814,Electronics,2022-10-11,15,Delivered,85,94,Terrence,
1583,1815,Clothing,2022-10-20,10,Delivered,15,17,Priscilla,
1584,1816,Clothing,2022-10-06,9,Delivered,330,379,Kelly,
1585,1817,Pets,2022-10-19,15,Shipped,255,294,Brian,
1586,1818,Home & Kitchen,2022-10-17,18,Shipped,1020,1157,Kelly,
1587,1819,Books,2022-10-15,20,Delivered,1240,1566,Brian,
1588,1820,Pets,2022-10-02,17,Shipped,1240,1504,Kelly,
1589,1821,Clothing,2022-10-09,5,Delivered,1205,1541,Kelly,
1590,1822,Pets,2022-10-10,12,Shipped,840,966,Brian,
1591,1823,Sports & Outdoors,2022-10-24,15,Delivered,550,652,Priscilla,
1592,1824,Sports & Outdoors,2022-10-10,11,Delivered,225,274,Terrence,
1593,1825,Electronics,2022-10-06,18,Shipped,1500,1716,Kelly,
1594,1826,Sports & Outdoors,2022-10-15,6,Shipped,1265,1529,Brian,
1595,1827,Personal Care,2022-10-11,7,Delivered,100,115,Brian,
1596,1828,Sports & Outdoors,2022-10-17,11,Delivered,1280,1592,Kelly,
1597,1829,Personal Care,2022-10-09,1,In Transit,1185,1489,Priscilla,
1598,1830,Personal Care,2022-10-21,9,Cancelled,830,967,Kelly,Quality Issue
1599,1831,Clothing,2022-10-04,5,Shipped,795,1024,Kelly,
1600,1832,Electronics,2022-10-24,6,Shipped,1135,1350,Kelly,
1601,1833,Books,2022-10-20,8,Delivered,465,516,Priscilla,
1602,1834,Personal Care,2022-10-04,3,Shipped,1245,1597,Daniel,
1603,1835,Books,2022-10-16,16,In Transit,1045,1203,Priscilla,
1604,1836,Sports & Outdoors,2022-10-18,2,Delivered,570,679,Daniel,
1605,1837,Books,2022-10-01,19,Shipped,490,564,Priscilla,
1606,1838,Pets,2022-10-02,4,Delivered,170,196,Kelly,
1607,1839,Personal Care,2022-10-31,8,Shipped,155,182,Terrence,
1608,1840,Home & Kitchen,2022-10-18,20,Shipped,1140,1454,Priscilla,
1609,1841,Pets,2022-10-11,17,Shipped,190,218,Terrence,
1610,1842,Personal Care,2022-10-15,6,Shipped,905,1051,Terrence,
1611,1843,Books,2022-10-06,3,In Transit,575,720,Terrence,
1612,1844,Pets,2022-10-17,1,In Transit,355,408,Priscilla,
1613,1845,Personal Care,2022-10-08,13,Shipped,350,401,Daniel,
1614,1846,Sports & Outdoors,2022-10-09,17,Delivered,890,1035,Kelly,
1615,1847,Clothing,2022-10-13,15,Delivered,445,571,Terrence,
1616,1848,Electronics,2022-10-19,17,Delivered,910,1058,Brian,
1617,1849,Electronics,2022-10-02,9,Delivered,950,1202,Daniel,
1618,1850,Clothing,2022-10-03,6,Shipped,1295,1664,Terrence,
1619,1851,Home & Kitchen,2022-10-31,19,Delivered,1215,1338,Priscilla,
1620,1852,Electronics,2022-10-23,18,Cancelled,620,798,Brian,Late Delivery
1621,1853,Electronics,2022-10-10,18,Cancelled,1485,1908,Brian,Quality Issue
1622,1854,Electronics,2022-10-14,14,Shipped,590,672,Kelly,
1623,1855,Home & Kitchen,2022-10-21,11,In Transit,225,286,Brian,
1624,1856,Home & Kitchen,2022-10-10,8,In Transit,485,618,Daniel,
1625,1857,Home & Kitchen,2022-10-08,11,Delivered,1395,1632,Kelly,
1626,1858,Sports & Outdoors,2022-10-24,15,Cancelled,580,664,Kelly,Defective
1627,1859,Books,2022-10-10,15,Shipped,1145,1429,Kelly,
1628,1860,Clothing,2022-10-25,12,Shipped,205,229,Terrence,
1629,1861,Home & Kitchen,2022-10-21,13,Shipped,290,375,Brian,
1630,1862,Sports & Outdoors,2022-10-22,9,Delivered,560,683,Daniel,
1631,1863,Home & Kitchen,2022-10-27,13,Shipped,1055,1230,Terrence,
1632,1864,Home & Kitchen,2022-10-29,20,Delivered,180,232,Brian,
1633,1865,Home & Kitchen,2022-10-11,1,In Transit,625,795,Daniel,
1634,1866,Books,2022-10-23,15,Delivered,685,813,Daniel,
1635,1867,Clothing,2022-10-11,12,Delivered,1025,1257,Daniel,
1636,1868,Electronics,2022-10-02,11,Shipped,640,748,Kelly,
1637,1869,Personal Care,2022-10-11,3,Delivered,765,858,Priscilla,
1638,1870,Personal Care,2022-10-28,2,Delivered,1255,1437,Priscilla,
1639,1871,Electronics,2022-10-26,20,Delivered,415,489,Brian,
1640,1872,Personal Care,2022-10-14,4,Shipped,350,400,Brian,
1641,1873,Electronics,2022-10-16,7,Shipped,1405,1784,Priscilla,
1642,1874,Sports & Outdoors,2022-10-03,12,Delivered,875,1127,Kelly,
1643,1875,Pets,2022-10-06,2,In Transit,620,758,Brian,
1644,1876,Electronics,2022-10-24,7,Shipped,590,713,Terrence,
1645,1877,Home & Kitchen,2022-10-28,1,In Transit,205,245,Terrence,
1646,1878,Pets,2022-10-06,17,In Transit,1025,1170,Kelly,
1647,1879,Home & Kitchen,2022-10-12,17,Cancelled,535,614,Terrence,Defective
1648,1880,Home & Kitchen,2022-10-08,13,Shipped,50,60,Daniel,
1649,1881,Sports & Outdoors,2022-10-04,9,In Transit,1475,1667,Priscilla,
1650,1882,Electronics,2022-10-15,14,Delivered,815,918,Kelly,
1651,1883,Personal Care,2022-10-06,10,Delivered,955,1219,Terrence,
1652,1884,Home & Kitchen,2022-10-28,19,Delivered,1085,1396,Brian,
1653,1885,Electronics,2022-10-12,14,Cancelled,1390,1591,Kelly,Received Wrong Item
1654,1886,Home & Kitchen,2022-10-27,20,Cancelled,195,228,Terrence,Unsatisfied
1655,1887,Home & Kitchen,2022-10-20,16,Shipped,1425,1663,Priscilla,
1656,1888,Home & Kitchen,2022-10-12,12,Shipped,1130,1432,Terrence,
1657,1889,Books,2022-10-23,16,Delivered,200,242,Daniel,
1658,1890,Pets,2022-10-14,12,Delivered,700,825,Priscilla,
1659,1891,Books,2022-10-24,14,Shipped,1470,1716,Daniel,
1660,1892,Books,2022-10-04,3,Shipped,135,155,Terrence,
1661,1893,Books,2022-10-29,12,Delivered,945,1118,Brian,
1662,1894,Sports & Outdoors,2022-10-11,6,Cancelled,680,798,Kelly,Unsatisfied
1663,1895,Clothing,2022-10-17,11,Shipped,830,935,Brian,
1664,1896,Electronics,2022-10-17,8,Delivered,315,404,Daniel,
1665,1897,Sports & Outdoors,2022-10-26,11,Delivered,1235,1528,Priscilla,
1666,1898,Pets,2022-10-08,14,In Transit,745,857,Daniel,
1667,1899,Clothing,2022-10-15,6,Delivered,20,22,Kelly,
1668,1900,Home & Kitchen,2022-10-20,2,Cancelled,50,58,Terrence,Quality Issue
1669,1901,Electronics,2022-10-26,11,Delivered,695,850,Kelly,
1670,1902,Electronics,2022-10-28,6,Shipped,525,681,Terrence,
1671,1903,Clothing,2022-10-28,8,Cancelled,1340,1502,Terrence,Quality Issue
1672,1904,Pets,2022-10-04,2,Delivered,930,1149,Terrence,
1673,1905,Sports & Outdoors,2022-10-31,4,In Transit,615,774,Terrence,
1674,1906,Sports & Outdoors,2022-10-28,18,Delivered,1470,1907,Terrence,
1675,1907,Books,2022-10-14,17,In Transit,1045,1151,Terrence,
1676,1908,Clothing,2022-10-05,7,In Transit,695,841,Brian,
1677,1909,Books,2022-10-07,2,Shipped,280,334,Priscilla,
1678,1910,Sports & Outdoors,2022-10-02,6,Shipped,1305,1512,Terrence,
1679,1911,Electronics,2022-10-16,14,In Transit,285,326,Priscilla,
1680,1912,Pets,2022-10-08,1,Delivered,365,458,Terrence,
1681,1913,Sports & Outdoors,2022-10-18,2,Cancelled,805,951,Kelly,Defective
1682,1914,Clothing,2022-10-16,12,Delivered,1225,1579,Terrence,
1683,1915,Sports & Outdoors,2022-10-21,10,Shipped,1420,1829,Terrence,
1684,1916,Clothing,2022-10-22,10,Delivered,245,291,Kelly,
1685,1917,Pets,2022-10-23,8,In Transit,895,1035,Brian,
1686,1918,Home & Kitchen,2022-10-18,18,Delivered,55,62,Daniel,
1687,1919,Personal Care,2022-10-25,18,Shipped,870,966,Daniel,
1688,1920,Home & Kitchen,2022-10-24,6,In Transit,180,203,Brian,
1689,1921,Electronics,2022-10-06,10,Delivered,170,220,Brian,
1690,1922,Books,2022-10-19,9,Shipped,820,1021,Priscilla,
1691,1923,Books,2022-10-04,20,Shipped,745,909,Priscilla,
1692,1924,Pets,2022-10-28,6,Delivered,715,896,Kelly,
1693,1925,Electronics,2022-10-14,14,Delivered,185,239,Priscilla,
1694,1926,Books,2022-10-17,20,Shipped,700,782,Brian,
1695,1927,Pets,2022-10-25,5,Shipped,325,380,Terrence,
1696,1928,Books,2022-10-31,15,Shipped,1080,1227,Brian,
1697,1929,Clothing,2022-10-20,10,Delivered,1200,1494,Brian,
1698,1930,Books,2022-10-09,6,Shipped,1080,1329,Brian,
1699,1931,Home & Kitchen,2022-10-05,10,Delivered,475,560,Priscilla,
1700,1932,Books,2022-10-02,7,Delivered,645,789,Kelly,
1701,1933,Electronics,2022-10-20,14,Cancelled,925,1070,Kelly,Late Delivery
